model_type,worda,wordb,value,worda_freq
cocount,state,ss,32.0,16
cocount,state,family,12.0,16
cocount,state,effect,8.0,16
cocount,state,end,4.0,16
cocount,state,power,4.0,16
cocount,state,set,4.0,16
cocount,state,active,0.0,16
cocount,state,also,0.0,16
cocount,state,american,0.0,16
cocount,state,animal,0.0,16
cocount,state,author,0.0,16
cocount,state,began,0.0,16
cocount,state,california,0.0,16
cocount,state,called,0.0,16
cocount,state,change,0.0,16
cocount,state,chemical,0.0,16
cocount,state,chemistry,0.0,16
cocount,state,city,0.0,16
cocount,state,cloud,0.0,16
cocount,state,colorado,0.0,16
model,following,state,0.1796218752861023,4
model,following,part,0.17396382987499237,4
model,following,generate,0.13845913112163544,4
model,following,like,0.13455666601657867,4
model,following,prevented,0.11097545921802521,4
model,following,first,0.08568738400936127,4
model,following,flow,0.07467229664325714,4
model,following,group,0.07372474670410156,4
model,following,object,0.07359333336353302,4
model,following,theory,0.07166771590709686,4
model,following,greek,0.06625480949878693,4
model,following,illinois,0.057225603610277176,4
model,following,european,0.056594714522361755,4
model,following,chemical,0.0530581995844841,4
model,following,chemistry,0.042121659964323044,4
model,following,include,0.04009482264518738,4
model,following,union,0.03414343297481537,4
model,following,non,0.03398463502526283,4
model,following,lack,0.0330873541533947,4
model,following,number,0.03294453024864197,4
cocount,following,ss,8.0,4
cocount,following,effect,2.0,4
cocount,following,family,2.0,4
cocount,following,power,2.0,4
cocount,following,end,1.0,4
cocount,following,set,1.0,4
cocount,following,active,0.0,4
cocount,following,also,0.0,4
cocount,following,american,0.0,4
cocount,following,animal,0.0,4
cocount,following,author,0.0,4
cocount,following,began,0.0,4
cocount,following,california,0.0,4
cocount,following,called,0.0,4
cocount,following,change,0.0,4
cocount,following,chemical,0.0,4
cocount,following,chemistry,0.0,4
cocount,following,city,0.0,4
cocount,following,cloud,0.0,4
cocount,following,colorado,0.0,4
model,scientific,greek,0.17932048439979553,6
model,scientific,often,0.11498600244522095,6
model,scientific,called,0.10242418199777603,6
model,scientific,fund,0.09874266386032104,6
model,scientific,precipitating,0.06698154658079147,6
model,scientific,state,0.05973050743341446,6
model,scientific,usually,0.05072024092078209,6
model,scientific,first,0.04422840476036072,6
model,scientific,world,0.015984483063220978,6
model,scientific,theoretical,-0.00039641931653022766,6
model,scientific,prevented,-0.014370426535606384,6
model,scientific,flow,-0.01710355281829834,6
model,scientific,low,-0.03445670008659363,6
model,scientific,water,-0.037336286157369614,6
model,scientific,group,-0.04178890958428383,6
model,scientific,ocean,-0.07049724459648132,6
model,scientific,several,-0.08081770688295364,6
model,scientific,including,-0.08713711053133011,6
model,scientific,european,-0.10151474177837372,6
model,scientific,city,-0.11828978359699249,6
cocount,scientific,ss,12.0,6
cocount,scientific,family,4.0,6
cocount,scientific,set,4.0,6
cocount,scientific,effect,2.0,6
cocount,scientific,end,1.0,6
cocount,scientific,power,1.0,6
cocount,scientific,active,0.0,6
cocount,scientific,also,0.0,6
cocount,scientific,american,0.0,6
cocount,scientific,animal,0.0,6
cocount,scientific,author,0.0,6
cocount,scientific,began,0.0,6
cocount,scientific,california,0.0,6
cocount,scientific,called,0.0,6
cocount,scientific,change,0.0,6
cocount,scientific,chemical,0.0,6
cocount,scientific,chemistry,0.0,6
cocount,scientific,city,0.0,6
cocount,scientific,cloud,0.0,6
cocount,scientific,colorado,0.0,6
model,called,theoretical,0.26916706562042236,13
model,called,greek,0.24327772855758667,13
model,called,fund,0.17662574350833893,13
model,called,low,0.13393819332122803,13
model,called,part,0.12724965810775757,13
model,called,precipitating,0.1246284693479538,13
model,called,lack,0.11943192034959793,13
model,called,river,0.1161523312330246,13
model,called,include,0.11103449761867523,13
model,called,scientific,0.10242418199777603,13
model,called,person,0.10194632411003113,13
model,called,object,0.08383374661207199,13
model,called,spain,0.057968515902757645,13
model,called,lake,0.05539856106042862,13
model,called,animal,0.05377532169222832,13
model,called,one,0.035954102873802185,13
model,called,state,0.03153205290436745,13
model,called,california,0.03123285621404648,13
model,called,rule,0.026410603895783424,13
model,called,first,0.018614089116454124,13
cocount,called,ss,26.0,13
cocount,called,family,7.0,13
cocount,called,set,7.0,13
cocount,called,effect,5.0,13
cocount,called,power,4.0,13
cocount,called,end,3.0,13
cocount,called,active,0.0,13
cocount,called,also,0.0,13
cocount,called,american,0.0,13
cocount,called,animal,0.0,13
cocount,called,author,0.0,13
cocount,called,began,0.0,13
cocount,called,california,0.0,13
cocount,called,called,0.0,13
cocount,called,change,0.0,13
cocount,called,chemical,0.0,13
cocount,called,chemistry,0.0,13
cocount,called,city,0.0,13
cocount,called,cloud,0.0,13
cocount,called,colorado,0.0,13
model,theoretical,increase,0.27186697721481323,8
model,theoretical,called,0.26916706562042236,8
model,theoretical,generate,0.24992868304252625,8
model,theoretical,low,0.16383244097232819,8
model,theoretical,include,0.15624430775642395,8
model,theoretical,person,0.15467771887779236,8
model,theoretical,lack,0.1418428272008896,8
model,theoretical,precipitating,0.1411222666501999,8
model,theoretical,illinois,0.1269860863685608,8
model,theoretical,state,0.07648628950119019,8
model,theoretical,greek,0.07399831712245941,8
model,theoretical,city,0.07006417214870453,8
model,theoretical,object,0.06736793369054794,8
model,theoretical,plan,0.06197671592235565,8
model,theoretical,fund,0.052926234900951385,8
model,theoretical,network,0.050680011510849,8
model,theoretical,use,0.04782075807452202,8
model,theoretical,first,0.04446105286478996,8
model,theoretical,system,0.03768206760287285,8
model,theoretical,including,0.03729282319545746,8
cocount,theoretical,ss,16.0,8
cocount,theoretical,family,7.0,8
cocount,theoretical,end,5.0,8
cocount,theoretical,effect,2.0,8
cocount,theoretical,set,2.0,8
cocount,theoretical,active,0.0,8
cocount,theoretical,also,0.0,8
cocount,theoretical,american,0.0,8
cocount,theoretical,animal,0.0,8
cocount,theoretical,author,0.0,8
cocount,theoretical,began,0.0,8
cocount,theoretical,california,0.0,8
cocount,theoretical,called,0.0,8
cocount,theoretical,change,0.0,8
cocount,theoretical,chemical,0.0,8
cocount,theoretical,chemistry,0.0,8
cocount,theoretical,city,0.0,8
cocount,theoretical,cloud,0.0,8
cocount,theoretical,colorado,0.0,8
cocount,theoretical,country,0.0,8
model,lack,study,0.23443159461021423,7
model,lack,posted,0.19584272801876068,7
model,lack,include,0.1429785192012787,7
model,lack,ocean,0.142867773771286,7
model,lack,theoretical,0.1418428272008896,7
model,lack,increase,0.12562604248523712,7
model,lack,world,0.12555281817913055,7
model,lack,called,0.11943192034959793,7
model,lack,japan,0.11469373852014542,7
model,lack,rule,0.1084517166018486,7
model,lack,non,0.10803619027137756,7
model,lack,state,0.10613973438739777,7
model,lack,person,0.10131566971540451,7
model,lack,city,0.09555943310260773,7
model,lack,illinois,0.09479191154241562,7
model,lack,france,0.08238228410482407,7
model,lack,economic,0.07010680437088013,7
model,lack,roughly,0.0657591000199318,7
model,lack,war,0.06196058541536331,7
model,lack,example,0.060620829463005066,7
cocount,lack,ss,14.0,7
cocount,lack,power,4.0,7
cocount,lack,end,3.0,7
cocount,lack,set,3.0,7
cocount,lack,effect,2.0,7
cocount,lack,family,2.0,7
cocount,lack,active,0.0,7
cocount,lack,also,0.0,7
cocount,lack,american,0.0,7
cocount,lack,animal,0.0,7
cocount,lack,author,0.0,7
cocount,lack,began,0.0,7
cocount,lack,california,0.0,7
cocount,lack,called,0.0,7
cocount,lack,change,0.0,7
cocount,lack,chemical,0.0,7
cocount,lack,chemistry,0.0,7
cocount,lack,city,0.0,7
cocount,lack,cloud,0.0,7
cocount,lack,colorado,0.0,7
model,active,spain,0.0,4
model,active,european,0.0,4
model,active,france,0.0,4
model,active,river,0.0,4
model,active,country,0.0,4
model,active,opposed,0.0,4
model,active,group,0.0,4
model,active,economic,0.0,4
model,active,usually,0.0,4
model,active,chemical,0.0,4
model,active,theory,0.0,4
model,active,lake,0.0,4
model,active,union,0.0,4
model,active,illinois,0.0,4
model,active,non,0.0,4
model,active,low,0.0,4
model,active,first,0.0,4
model,active,flow,0.0,4
model,active,use,0.0,4
model,active,example,0.0,4
cocount,active,ss,8.0,4
cocount,active,set,6.0,4
cocount,active,family,1.0,4
cocount,active,power,1.0,4
cocount,active,active,0.0,4
cocount,active,also,0.0,4
cocount,active,american,0.0,4
cocount,active,animal,0.0,4
cocount,active,author,0.0,4
cocount,active,began,0.0,4
cocount,active,california,0.0,4
cocount,active,called,0.0,4
cocount,active,change,0.0,4
cocount,active,chemical,0.0,4
cocount,active,chemistry,0.0,4
cocount,active,city,0.0,4
cocount,active,cloud,0.0,4
cocount,active,colorado,0.0,4
cocount,active,country,0.0,4
cocount,active,degree,0.0,4
model,primarily,state,0.23586824536323547,3
model,primarily,illinois,0.17660707235336304,3
model,primarily,university,0.14088895916938782,3
model,primarily,greek,0.13393403589725494,3
model,primarily,often,0.12199181318283081,3
model,primarily,interest,0.11018674075603485,3
model,primarily,usually,0.10842324793338776,3
model,primarily,chemistry,0.0865347608923912,3
model,primarily,ocean,0.08093007653951645,3
model,primarily,fund,0.07444402575492859,3
model,primarily,scientific,0.07327697426080704,3
model,primarily,including,0.07311739772558212,3
model,primarily,chemical,0.06838247925043106,3
model,primarily,plan,0.06192260980606079,3
model,primarily,water,0.05868483707308769,3
model,primarily,various,0.04616006091237068,3
model,primarily,however,0.043814513832330704,3
model,primarily,system,0.04041965305805206,3
model,primarily,french,0.04030763357877731,3
model,primarily,social,0.03235868364572525,3
cocount,primarily,ss,6.0,3
cocount,primarily,family,3.0,3
cocount,primarily,effect,1.0,3
cocount,primarily,power,1.0,3
cocount,primarily,set,1.0,3
cocount,primarily,active,0.0,3
cocount,primarily,also,0.0,3
cocount,primarily,american,0.0,3
cocount,primarily,animal,0.0,3
cocount,primarily,author,0.0,3
cocount,primarily,began,0.0,3
cocount,primarily,california,0.0,3
cocount,primarily,called,0.0,3
cocount,primarily,change,0.0,3
cocount,primarily,chemical,0.0,3
cocount,primarily,chemistry,0.0,3
cocount,primarily,city,0.0,3
cocount,primarily,cloud,0.0,3
cocount,primarily,colorado,0.0,3
cocount,primarily,country,0.0,3
model,practice,roughly,0.1939040720462799,4
model,practice,part,0.15914398431777954,4
model,practice,river,0.14985109865665436,4
model,practice,people,0.14270465075969696,4
model,practice,ocean,0.13546261191368103,4
model,practice,various,0.13088834285736084,4
model,practice,network,0.12080119550228119,4
model,practice,also,0.10986985266208649,4
model,practice,land,0.10984427481889725,4
model,practice,example,0.10810431838035583,4
model,practice,university,0.10784057527780533,4
model,practice,prevented,0.10664235055446625,4
model,practice,europe,0.10271470248699188,4
model,practice,include,0.09401585161685944,4
model,practice,european,0.09346780925989151,4
model,practice,human,0.09201303124427795,4
model,practice,country,0.08952133357524872,4
model,practice,legal,0.0810646265745163,4
model,practice,number,0.08081476390361786,4
model,practice,like,0.07599574327468872,4
cocount,practice,ss,8.0,4
cocount,practice,effect,3.0,4
cocount,practice,end,3.0,4
cocount,practice,power,2.0,4
cocount,practice,active,0.0,4
cocount,practice,also,0.0,4
cocount,practice,american,0.0,4
cocount,practice,animal,0.0,4
cocount,practice,author,0.0,4
cocount,practice,began,0.0,4
cocount,practice,california,0.0,4
cocount,practice,called,0.0,4
cocount,practice,change,0.0,4
cocount,practice,chemical,0.0,4
cocount,practice,chemistry,0.0,4
cocount,practice,city,0.0,4
cocount,practice,cloud,0.0,4
cocount,practice,colorado,0.0,4
cocount,practice,country,0.0,4
cocount,practice,degree,0.0,4
model,pond,spain,0.0,4
model,pond,european,0.0,4
model,pond,france,0.0,4
model,pond,river,0.0,4
model,pond,country,0.0,4
model,pond,opposed,0.0,4
model,pond,group,0.0,4
model,pond,economic,0.0,4
model,pond,usually,0.0,4
model,pond,chemical,0.0,4
model,pond,theory,0.0,4
model,pond,lake,0.0,4
model,pond,union,0.0,4
model,pond,illinois,0.0,4
model,pond,non,0.0,4
model,pond,low,0.0,4
model,pond,first,0.0,4
model,pond,flow,0.0,4
model,pond,use,0.0,4
model,pond,example,0.0,4
cocount,pond,ss,8.0,4
cocount,pond,family,3.0,4
cocount,pond,effect,2.0,4
cocount,pond,end,2.0,4
cocount,pond,power,1.0,4
cocount,pond,active,0.0,4
cocount,pond,also,0.0,4
cocount,pond,american,0.0,4
cocount,pond,animal,0.0,4
cocount,pond,author,0.0,4
cocount,pond,began,0.0,4
cocount,pond,california,0.0,4
cocount,pond,called,0.0,4
cocount,pond,change,0.0,4
cocount,pond,chemical,0.0,4
cocount,pond,chemistry,0.0,4
cocount,pond,city,0.0,4
cocount,pond,cloud,0.0,4
cocount,pond,colorado,0.0,4
cocount,pond,country,0.0,4
model,layer,spain,0.0,2
model,layer,european,0.0,2
model,layer,france,0.0,2
model,layer,river,0.0,2
model,layer,country,0.0,2
model,layer,opposed,0.0,2
model,layer,group,0.0,2
model,layer,economic,0.0,2
model,layer,usually,0.0,2
model,layer,chemical,0.0,2
model,layer,theory,0.0,2
model,layer,lake,0.0,2
model,layer,union,0.0,2
model,layer,illinois,0.0,2
model,layer,non,0.0,2
model,layer,low,0.0,2
model,layer,first,0.0,2
model,layer,flow,0.0,2
model,layer,use,0.0,2
model,layer,example,0.0,2
cocount,layer,ss,4.0,2
cocount,layer,effect,1.0,2
cocount,layer,end,1.0,2
cocount,layer,power,1.0,2
cocount,layer,set,1.0,2
cocount,layer,active,0.0,2
cocount,layer,also,0.0,2
cocount,layer,american,0.0,2
cocount,layer,animal,0.0,2
cocount,layer,author,0.0,2
cocount,layer,began,0.0,2
cocount,layer,california,0.0,2
cocount,layer,called,0.0,2
cocount,layer,change,0.0,2
cocount,layer,chemical,0.0,2
cocount,layer,chemistry,0.0,2
cocount,layer,city,0.0,2
cocount,layer,cloud,0.0,2
cocount,layer,colorado,0.0,2
cocount,layer,country,0.0,2
model,greek,called,0.24327772855758667,7
model,greek,scientific,0.17932048439979553,7
model,greek,precipitating,0.1456478089094162,7
model,greek,state,0.14104820787906647,7
model,greek,low,0.12134546786546707,7
model,greek,group,0.11291585862636566,7
model,greek,european,0.10202684253454208,7
model,greek,theoretical,0.07399831712245941,7
model,greek,use,0.06814294308423996,7
model,greek,part,0.023070596158504486,7
model,greek,generate,-0.0009345561265945435,7
model,greek,fund,-0.0025029778480529785,7
model,greek,several,-0.007616110146045685,7
model,greek,river,-0.015362318605184555,7
model,greek,like,-0.028453558683395386,7
model,greek,usually,-0.034508608281612396,7
model,greek,lake,-0.04519879072904587,7
model,greek,ocean,-0.05235655605792999,7
model,greek,object,-0.05435359850525856,7
model,greek,social,-0.058425161987543106,7
cocount,greek,ss,14.0,7
cocount,greek,set,4.0,7
cocount,greek,effect,3.0,7
cocount,greek,family,3.0,7
cocount,greek,power,3.0,7
cocount,greek,end,1.0,7
cocount,greek,active,0.0,7
cocount,greek,also,0.0,7
cocount,greek,american,0.0,7
cocount,greek,animal,0.0,7
cocount,greek,author,0.0,7
cocount,greek,began,0.0,7
cocount,greek,california,0.0,7
cocount,greek,called,0.0,7
cocount,greek,change,0.0,7
cocount,greek,chemical,0.0,7
cocount,greek,chemistry,0.0,7
cocount,greek,city,0.0,7
cocount,greek,cloud,0.0,7
cocount,greek,colorado,0.0,7
model,low,theoretical,0.16383244097232819,9
model,low,called,0.13393819332122803,9
model,low,greek,0.12134546786546707,9
model,low,precipitating,0.11334698647260666,9
model,low,include,0.10133828222751617,9
model,low,part,0.0915711373090744,9
model,low,state,0.07908095419406891,9
model,low,generate,0.07557371258735657,9
model,low,river,0.0729188472032547,9
model,low,lack,0.027658279985189438,9
model,low,ocean,0.02292637713253498,9
model,low,roughly,-0.014619134366512299,9
model,low,object,-0.015496604144573212,9
model,low,illinois,-0.028068508952856064,9
model,low,scientific,-0.03445670008659363,9
model,low,usually,-0.0371549092233181,9
model,low,lake,-0.0525861456990242,9
model,low,social,-0.0536964125931263,9
model,low,water,-0.0552545040845871,9
model,low,non,-0.06060877814888954,9
cocount,low,ss,18.0,9
cocount,low,family,7.0,9
cocount,low,effect,5.0,9
cocount,low,power,5.0,9
cocount,low,end,1.0,9
cocount,low,active,0.0,9
cocount,low,also,0.0,9
cocount,low,american,0.0,9
cocount,low,animal,0.0,9
cocount,low,author,0.0,9
cocount,low,began,0.0,9
cocount,low,california,0.0,9
cocount,low,called,0.0,9
cocount,low,change,0.0,9
cocount,low,chemical,0.0,9
cocount,low,chemistry,0.0,9
cocount,low,city,0.0,9
cocount,low,cloud,0.0,9
cocount,low,colorado,0.0,9
cocount,low,country,0.0,9
model,precipitating,state,0.193663090467453,9
model,precipitating,group,0.16914905607700348,9
model,precipitating,greek,0.1456478089094162,9
model,precipitating,theoretical,0.1411222666501999,9
model,precipitating,called,0.1246284693479538,9
model,precipitating,low,0.11334698647260666,9
model,precipitating,prevented,0.09433095902204514,9
model,precipitating,scientific,0.06698154658079147,9
model,precipitating,illinois,0.058981120586395264,9
model,precipitating,social,0.058520037680864334,9
model,precipitating,increase,0.051112737506628036,9
model,precipitating,lack,0.028688911348581314,9
model,precipitating,often,0.020697757601737976,9
model,precipitating,ocean,0.014195479452610016,9
model,precipitating,usually,-0.006424829363822937,9
model,precipitating,fund,-0.019417643547058105,9
model,precipitating,roughly,-0.030064359307289124,9
model,precipitating,including,-0.0388859286904335,9
model,precipitating,example,-0.04811132699251175,9
model,precipitating,water,-0.04915869981050491,9
cocount,precipitating,ss,18.0,9
cocount,precipitating,family,6.0,9
cocount,precipitating,effect,4.0,9
cocount,precipitating,end,3.0,9
cocount,precipitating,set,3.0,9
cocount,precipitating,power,2.0,9
cocount,precipitating,active,0.0,9
cocount,precipitating,also,0.0,9
cocount,precipitating,american,0.0,9
cocount,precipitating,animal,0.0,9
cocount,precipitating,author,0.0,9
cocount,precipitating,began,0.0,9
cocount,precipitating,california,0.0,9
cocount,precipitating,called,0.0,9
cocount,precipitating,change,0.0,9
cocount,precipitating,chemical,0.0,9
cocount,precipitating,chemistry,0.0,9
cocount,precipitating,city,0.0,9
cocount,precipitating,cloud,0.0,9
cocount,precipitating,colorado,0.0,9
model,author,spain,0.0,4
model,author,european,0.0,4
model,author,france,0.0,4
model,author,river,0.0,4
model,author,country,0.0,4
model,author,opposed,0.0,4
model,author,group,0.0,4
model,author,economic,0.0,4
model,author,usually,0.0,4
model,author,chemical,0.0,4
model,author,theory,0.0,4
model,author,lake,0.0,4
model,author,union,0.0,4
model,author,illinois,0.0,4
model,author,non,0.0,4
model,author,low,0.0,4
model,author,first,0.0,4
model,author,flow,0.0,4
model,author,use,0.0,4
model,author,example,0.0,4
cocount,author,ss,8.0,4
cocount,author,effect,2.0,4
cocount,author,power,2.0,4
cocount,author,set,2.0,4
cocount,author,end,1.0,4
cocount,author,family,1.0,4
cocount,author,active,0.0,4
cocount,author,also,0.0,4
cocount,author,american,0.0,4
cocount,author,animal,0.0,4
cocount,author,author,0.0,4
cocount,author,began,0.0,4
cocount,author,california,0.0,4
cocount,author,called,0.0,4
cocount,author,change,0.0,4
cocount,author,chemical,0.0,4
cocount,author,chemistry,0.0,4
cocount,author,city,0.0,4
cocount,author,cloud,0.0,4
cocount,author,colorado,0.0,4
model,colorado,low,0.19151274859905243,4
model,colorado,theoretical,0.1837964504957199,4
model,colorado,every,0.16925840079784393,4
model,colorado,including,0.13602986931800842,4
model,colorado,often,0.12510272860527039,4
model,colorado,system,0.12103927135467529,4
model,colorado,usually,0.115809366106987,4
model,colorado,river,0.08761735260486603,4
model,colorado,person,0.08077457547187805,4
model,colorado,network,0.07780585438013077,4
model,colorado,fund,0.07054977118968964,4
model,colorado,lack,0.05828574299812317,4
model,colorado,economic,0.056392788887023926,4
model,colorado,plan,0.04462193697690964,4
model,colorado,object,0.044018931686878204,4
model,colorado,french,0.04174567759037018,4
model,colorado,illinois,0.030237022787332535,4
model,colorado,country,0.02830231934785843,4
model,colorado,posted,0.019024692475795746,4
model,colorado,precipitating,0.016132166609168053,4
cocount,colorado,ss,8.0,4
cocount,colorado,end,2.0,4
cocount,colorado,family,2.0,4
cocount,colorado,power,2.0,4
cocount,colorado,effect,1.0,4
cocount,colorado,set,1.0,4
cocount,colorado,active,0.0,4
cocount,colorado,also,0.0,4
cocount,colorado,american,0.0,4
cocount,colorado,animal,0.0,4
cocount,colorado,author,0.0,4
cocount,colorado,began,0.0,4
cocount,colorado,california,0.0,4
cocount,colorado,called,0.0,4
cocount,colorado,change,0.0,4
cocount,colorado,chemical,0.0,4
cocount,colorado,chemistry,0.0,4
cocount,colorado,city,0.0,4
cocount,colorado,cloud,0.0,4
cocount,colorado,colorado,0.0,4
